age,workclass,education,marital-status,occupation,relationship,race,hours-per-week,native-country,income,male,female
61.0,1.0,20.0,1.0,2752.0,327.0,0.0,1.0,1.0,0,30.0,30.0
35.0,1.0,6.0,1.0,8740.0,303.0,1.0,1.0,1.0,0,40.0,40.0
21.0,1.0,19.0,5.0,4720.0,6.0,7.0,2.0,6.0,0,13.0,13.0
27.0,1.0,19.0,5.0,3646.0,6.0,4.0,2.0,1.0,0,40.0,40.0
49.0,1.0,21.0,1.0,4700.0,6.0,1.0,1.0,1.0,1,40.0,40.0
48.0,2.0,22.0,1.0,2004.0,217.0,0.0,2.0,6.0,1,40.0,40.0
51.0,6.0,20.0,1.0,6200.0,303.0,0.0,1.0,1.0,0,30.0,30.0
22.0,1.0,16.0,5.0,5160.0,6.0,5.0,1.0,8.0,0,30.0,30.0
20.0,1.0,19.0,5.0,4720.0,6.0,0.0,2.0,9.0,0,15.0,15.0
49.0,5.0,18.0,1.0,5540.0,207.0,0.0,2.0,6.0,1,40.0,40.0
59.0,2.0,20.0,1.0,3500.0,6.0,1.0,2.0,1.0,1,40.0,40.0
62.0,7.0,24.0,1.0,3040.0,24.0,0.0,1.0,1.0,1,35.0,35.0
55.0,4.0,20.0,1.0,3870.0,6.0,0.0,1.0,1.0,1,72.0,72.0
25.0,1.0,21.0,1.0,7700.0,6.0,0.0,2.0,1.0,0,55.0,55.0
38.0,1.0,21.0,5.0,4850.0,22.0,0.0,2.0,1.0,1,35.0,35.0
64.0,1.0,21.0,4.0,7720.0,233.0,0.0,2.0,6.0,0,40.0,40.0
61.0,4.0,16.0,1.0,3602.0,6.0,1.0,2.0,1.0,0,20.0,20.0
24.0,1.0,19.0,5.0,3930.0,6.0,17.0,2.0,2.0,0,40.0,40.0
38.0,1.0,14.0,1.0,6040.0,303.0,1.0,2.0,1.0,0,40.0,40.0
27.0,1.0,21.0,5.0,2635.0,6.0,13.0,2.0,1.0,1,40.0,40.0
44.0,1.0,22.0,5.0,3245.0,6.0,0.0,1.0,1.0,1,40.0,40.0
62.0,1.0,17.0,3.0,9645.0,6.0,12.0,1.0,1.0,0,24.0,24.0
71.0,1.0,22.0,1.0,3255.0,6.0,1.0,1.0,1.0,1,40.0,40.0
36.0,1.0,17.0,5.0,4200.0,120.0,12.0,1.0,1.0,0,45.0,45.0
61.0,3.0,21.0,1.0,800.0,6.0,0.0,1.0,1.0,1,40.0,40.0
53.0,7.0,19.0,1.0,5860.0,17.0,0.0,2.0,1.0,1,30.0,30.0
31.0,1.0,21.0,5.0,4850.0,6.0,0.0,1.0,1.0,1,40.0,40.0
21.0,1.0,19.0,5.0,4655.0,6.0,2.0,2.0,1.0,0,40.0,40.0
26.0,1.0,18.0,5.0,6355.0,6.0,0.0,1.0,6.0,1,40.0,40.0
40.0,6.0,18.0,1.0,4230.0,364.0,0.0,2.0,1.0,0,40.0,40.0
31.0,1.0,20.0,1.0,3255.0,427.0,0.0,2.0,2.0,1,36.0,36.0
22.0,1.0,21.0,5.0,440.0,6.0,12.0,1.0,9.0,0,36.0,36.0
32.0,1.0,14.0,5.0,1900.0,303.0,0.0,1.0,1.0,1,60.0,60.0
25.0,6.0,16.0,5.0,9640.0,303.0,15.0,1.0,1.0,0,50.0,50.0
65.0,1.0,20.0,1.0,5740.0,18.0,1.0,2.0,1.0,0,16.0,16.0
26.0,3.0,22.0,1.0,2310.0,6.0,1.0,2.0,9.0,1,40.0,40.0
19.0,1.0,16.0,5.0,5400.0,6.0,2.0,2.0,6.0,0,28.0,28.0
71.0,6.0,22.0,1.0,1825.0,6.0,1.0,2.0,1.0,0,6.0,6.0
56.0,1.0,18.0,5.0,9005.0,6.0,0.0,2.0,2.0,1,40.0,40.0
21.0,5.0,16.0,5.0,7210.0,6.0,17.0,1.0,8.0,0,50.0,50.0
54.0,4.0,22.0,1.0,3255.0,6.0,1.0,2.0,5.0,1,60.0,60.0
23.0,1.0,16.0,5.0,4500.0,6.0,5.0,1.0,1.0,0,40.0,40.0
71.0,2.0,23.0,5.0,420.0,34.0,0.0,1.0,1.0,1,40.0,40.0
59.0,1.0,14.0,1.0,9600.0,303.0,6.0,1.0,8.0,0,32.0,32.0
23.0,1.0,16.0,5.0,4030.0,6.0,12.0,1.0,1.0,0,38.0,38.0
30.0,1.0,21.0,1.0,2905.0,6.0,0.0,1.0,1.0,0,50.0,50.0
54.0,2.0,22.0,3.0,2040.0,48.0,0.0,2.0,1.0,1,45.0,45.0
32.0,1.0,16.0,5.0,4655.0,6.0,7.0,1.0,1.0,0,40.0,40.0
42.0,4.0,22.0,1.0,2310.0,6.0,0.0,2.0,1.0,1,50.0,50.0
35.0,1.0,21.0,5.0,1305.0,6.0,0.0,1.0,1.0,1,40.0,40.0
57.0,3.0,21.0,3.0,1050.0,247.0,0.0,1.0,6.0,1,40.0,40.0
46.0,1.0,22.0,1.0,3255.0,42.0,0.0,2.0,1.0,1,36.0,36.0
67.0,5.0,16.0,1.0,5540.0,217.0,1.0,2.0,6.0,0,14.0,14.0
63.0,1.0,21.0,4.0,1920.0,233.0,13.0,1.0,6.0,0,48.0,48.0
51.0,2.0,21.0,1.0,3255.0,233.0,1.0,2.0,6.0,1,36.0,36.0
59.0,3.0,1.0,1.0,4220.0,312.0,0.0,2.0,8.0,0,40.0,40.0
46.0,7.0,21.0,1.0,2861.0,19.0,0.0,1.0,1.0,1,34.0,34.0
58.0,1.0,16.0,1.0,9122.0,6.0,0.0,1.0,1.0,0,30.0,30.0
25.0,3.0,16.0,1.0,8530.0,6.0,0.0,2.0,1.0,0,40.0,40.0
27.0,2.0,22.0,5.0,630.0,6.0,2.0,1.0,2.0,0,20.0,20.0
26.0,1.0,21.0,5.0,530.0,6.0,2.0,1.0,9.0,0,38.0,38.0
47.0,7.0,21.0,1.0,750.0,207.0,0.0,1.0,6.0,1,30.0,30.0
50.0,1.0,19.0,5.0,120.0,6.0,0.0,1.0,1.0,1,40.0,40.0
61.0,1.0,16.0,3.0,5240.0,6.0,0.0,2.0,1.0,0,40.0,40.0
60.0,1.0,16.0,5.0,9640.0,312.0,0.0,2.0,1.0,0,40.0,40.0
50.0,7.0,23.0,1.0,2861.0,239.0,1.0,2.0,1.0,0,40.0,40.0
59.0,1.0,21.0,1.0,410.0,233.0,1.0,2.0,6.0,1,40.0,40.0
44.0,1.0,19.0,1.0,8990.0,233.0,0.0,1.0,6.0,0,40.0,40.0
66.0,4.0,15.0,1.0,3602.0,436.0,0.0,1.0,1.0,0,18.0,18.0
57.0,4.0,16.0,1.0,4020.0,6.0,1.0,2.0,1.0,0,40.0,40.0
53.0,1.0,10.0,1.0,7750.0,303.0,0.0,1.0,8.0,0,48.0,48.0
70.0,1.0,21.0,1.0,51.0,26.0,1.0,1.0,1.0,1,45.0,45.0
30.0,6.0,19.0,1.0,2920.0,6.0,0.0,1.0,1.0,1,40.0,40.0
23.0,1.0,16.0,5.0,4220.0,6.0,2.0,1.0,1.0,0,20.0,20.0
49.0,1.0,9.0,1.0,4230.0,303.0,1.0,2.0,1.0,0,40.0,40.0
47.0,1.0,12.0,1.0,6005.0,303.0,0.0,1.0,8.0,0,45.0,45.0
21.0,1.0,16.0,5.0,9600.0,303.0,2.0,1.0,8.0,0,55.0,55.0
64.0,6.0,19.0,1.0,4700.0,18.0,16.0,2.0,1.0,0,35.0,35.0
62.0,3.0,20.0,3.0,2205.0,18.0,0.0,1.0,1.0,1,35.0,35.0
25.0,1.0,20.0,5.0,5740.0,22.0,0.0,2.0,2.0,0,35.0,35.0
67.0,5.0,23.0,1.0,440.0,6.0,0.0,1.0,1.0,1,20.0,20.0
54.0,6.0,12.0,1.0,9130.0,303.0,1.0,1.0,1.0,1,40.0,40.0
28.0,1.0,19.0,5.0,8740.0,6.0,0.0,1.0,1.0,0,50.0,50.0
21.0,1.0,19.0,5.0,1006.0,34.0,17.0,1.0,1.0,0,80.0,80.0
39.0,1.0,20.0,5.0,4700.0,6.0,0.0,1.0,8.0,1,45.0,45.0
28.0,1.0,21.0,1.0,4850.0,6.0,1.0,2.0,6.0,0,40.0,40.0
66.0,2.0,21.0,1.0,3110.0,6.0,1.0,2.0,2.0,1,48.0,48.0
46.0,1.0,14.0,1.0,9130.0,315.0,0.0,1.0,8.0,1,45.0,45.0
32.0,1.0,16.0,5.0,7150.0,6.0,2.0,1.0,8.0,1,50.0,50.0
25.0,1.0,21.0,5.0,800.0,247.0,10.0,1.0,6.0,1,40.0,40.0
29.0,4.0,22.0,5.0,2205.0,6.0,0.0,1.0,1.0,0,30.0,30.0
32.0,1.0,9.0,5.0,8320.0,312.0,13.0,1.0,1.0,0,40.0,40.0
57.0,1.0,20.0,1.0,1530.0,247.0,1.0,1.0,6.0,1,50.0,50.0
31.0,3.0,21.0,5.0,3255.0,6.0,12.0,2.0,9.0,1,60.0,60.0
59.0,1.0,19.0,1.0,160.0,6.0,0.0,1.0,1.0,1,60.0,60.0
31.0,1.0,20.0,1.0,3500.0,6.0,10.0,2.0,1.0,0,24.0,24.0
54.0,1.0,18.0,1.0,8255.0,233.0,6.0,1.0,6.0,0,40.0,40.0
63.0,2.0,19.0,3.0,5740.0,6.0,0.0,2.0,1.0,0,40.0,40.0
69.0,1.0,21.0,3.0,2545.0,5.0,0.0,2.0,2.0,1,35.0,35.0
48.0,1.0,16.0,1.0,3960.0,6.0,1.0,2.0,1.0,0,40.0,40.0
68.0,2.0,21.0,1.0,1860.0,6.0,1.0,1.0,1.0,1,12.0,12.0
59.0,1.0,17.0,1.0,6765.0,39.0,1.0,1.0,1.0,1,40.0,40.0
49.0,1.0,19.0,1.0,8030.0,6.0,0.0,1.0,1.0,0,40.0,40.0
57.0,1.0,18.0,1.0,4020.0,35.0,0.0,2.0,8.0,0,21.0,21.0
53.0,1.0,10.0,1.0,6050.0,303.0,1.0,2.0,8.0,0,50.0,50.0
39.0,4.0,22.0,1.0,1410.0,6.0,0.0,1.0,6.0,1,40.0,40.0
43.0,1.0,7.0,5.0,6260.0,303.0,12.0,1.0,1.0,0,40.0,40.0
54.0,3.0,18.0,1.0,5820.0,508.0,1.0,2.0,6.0,1,40.0,40.0
42.0,3.0,21.0,1.0,3740.0,6.0,1.0,1.0,1.0,1,60.0,60.0
32.0,1.0,21.0,1.0,5710.0,42.0,1.0,2.0,1.0,0,40.0,40.0
46.0,1.0,21.0,1.0,3255.0,233.0,1.0,2.0,6.0,1,40.0,40.0
41.0,7.0,22.0,5.0,4700.0,163.0,0.0,1.0,1.0,0,20.0,20.0
38.0,1.0,22.0,1.0,51.0,440.0,0.0,2.0,9.0,1,40.0,40.0
67.0,6.0,21.0,1.0,4700.0,6.0,0.0,1.0,1.0,1,50.0,50.0
58.0,1.0,9.0,1.0,4020.0,313.0,1.0,2.0,3.0,0,40.0,40.0
58.0,2.0,20.0,1.0,2012.0,303.0,1.0,2.0,8.0,0,30.0,30.0
22.0,1.0,19.0,5.0,4030.0,6.0,4.0,1.0,1.0,0,40.0,40.0
31.0,1.0,22.0,1.0,6720.0,6.0,0.0,1.0,1.0,1,40.0,40.0
60.0,1.0,19.0,5.0,4020.0,247.0,11.0,2.0,6.0,0,40.0,40.0
38.0,1.0,21.0,1.0,440.0,239.0,1.0,2.0,1.0,1,40.0,40.0
61.0,2.0,21.0,3.0,705.0,17.0,0.0,1.0,1.0,1,40.0,40.0
37.0,1.0,20.0,1.0,4760.0,6.0,1.0,1.0,1.0,1,45.0,45.0
23.0,1.0,21.0,5.0,5740.0,6.0,2.0,1.0,1.0,0,44.0,44.0
59.0,6.0,16.0,1.0,4510.0,120.0,1.0,2.0,1.0,0,33.0,33.0
53.0,1.0,1.0,1.0,4030.0,233.0,1.0,1.0,6.0,0,30.0,30.0
64.0,1.0,19.0,1.0,8740.0,6.0,1.0,1.0,1.0,1,40.0,40.0
33.0,1.0,18.0,5.0,4020.0,6.0,2.0,1.0,8.0,0,40.0,40.0
27.0,1.0,16.0,5.0,5400.0,6.0,2.0,2.0,1.0,0,25.0,25.0
29.0,1.0,19.0,5.0,52.0,207.0,12.0,1.0,6.0,0,45.0,45.0
21.0,3.0,18.0,5.0,8610.0,6.0,5.0,1.0,1.0,1,40.0,40.0
26.0,1.0,19.0,5.0,3930.0,6.0,2.0,1.0,3.0,0,40.0,40.0
60.0,1.0,21.0,3.0,1320.0,6.0,0.0,1.0,1.0,1,90.0,90.0
18.0,1.0,16.0,5.0,4720.0,6.0,2.0,2.0,9.0,0,10.0,10.0
48.0,1.0,19.0,1.0,1555.0,303.0,0.0,1.0,1.0,1,40.0,40.0
31.0,1.0,9.0,1.0,6050.0,303.0,0.0,1.0,1.0,0,54.0,54.0
53.0,1.0,21.0,5.0,1010.0,6.0,0.0,1.0,1.0,1,40.0,40.0
29.0,1.0,16.0,5.0,4350.0,6.0,3.0,2.0,1.0,0,40.0,40.0
24.0,4.0,20.0,5.0,5000.0,6.0,17.0,1.0,1.0,0,20.0,20.0
64.0,1.0,21.0,1.0,1306.0,6.0,0.0,1.0,6.0,1,40.0,40.0
58.0,1.0,20.0,1.0,5120.0,211.0,1.0,2.0,6.0,0,40.0,40.0
54.0,1.0,19.0,5.0,4720.0,303.0,8.0,1.0,8.0,0,40.0,40.0
18.0,1.0,16.0,5.0,7315.0,6.0,2.0,1.0,1.0,0,25.0,25.0
62.0,1.0,22.0,3.0,2700.0,6.0,0.0,1.0,1.0,1,4.0,4.0
47.0,1.0,19.0,3.0,5310.0,6.0,2.0,2.0,6.0,0,40.0,40.0
32.0,2.0,21.0,1.0,800.0,6.0,1.0,2.0,1.0,1,40.0,40.0
40.0,5.0,21.0,1.0,5740.0,6.0,0.0,2.0,3.0,0,40.0,40.0
29.0,6.0,15.0,5.0,2545.0,6.0,2.0,1.0,9.0,0,3.0,3.0
22.0,3.0,18.0,5.0,2850.0,6.0,2.0,1.0,1.0,0,40.0,40.0
46.0,1.0,22.0,1.0,4710.0,6.0,1.0,1.0,1.0,1,55.0,55.0
17.0,1.0,14.0,5.0,4055.0,6.0,2.0,2.0,8.0,0,30.0,30.0
21.0,1.0,20.0,5.0,51.0,6.0,0.0,2.0,1.0,1,40.0,40.0
54.0,6.0,21.0,1.0,5240.0,27.0,1.0,2.0,1.0,1,20.0,20.0
43.0,2.0,21.0,3.0,5740.0,303.0,0.0,2.0,1.0,1,40.0,40.0
58.0,6.0,24.0,1.0,2006.0,6.0,0.0,2.0,1.0,0,10.0,10.0
64.0,1.0,21.0,5.0,6355.0,233.0,0.0,1.0,6.0,1,40.0,40.0
26.0,1.0,20.0,5.0,4600.0,6.0,2.0,2.0,1.0,0,10.0,10.0
24.0,1.0,19.0,5.0,5110.0,6.0,5.0,2.0,8.0,0,40.0,40.0
29.0,1.0,20.0,5.0,2640.0,6.0,0.0,1.0,2.0,0,40.0,40.0
40.0,1.0,18.0,5.0,530.0,6.0,0.0,1.0,1.0,0,40.0,40.0
32.0,1.0,21.0,1.0,530.0,6.0,0.0,1.0,1.0,0,40.0,40.0
29.0,1.0,19.0,3.0,3401.0,6.0,13.0,2.0,8.0,1,48.0,48.0
24.0,5.0,17.0,5.0,4600.0,231.0,11.0,2.0,1.0,0,40.0,40.0
44.0,1.0,22.0,1.0,3940.0,6.0,17.0,1.0,2.0,0,40.0,40.0
51.0,1.0,16.0,5.0,4920.0,36.0,13.0,1.0,2.0,0,35.0,35.0
32.0,1.0,21.0,5.0,2710.0,51.0,5.0,2.0,1.0,1,50.0,50.0
53.0,1.0,21.0,1.0,5940.0,233.0,1.0,2.0,6.0,1,44.0,44.0
38.0,1.0,16.0,1.0,5610.0,508.0,1.0,2.0,9.0,0,40.0,40.0
35.0,1.0,21.0,1.0,4700.0,6.0,0.0,1.0,1.0,0,40.0,40.0
61.0,1.0,21.0,1.0,3255.0,17.0,1.0,2.0,1.0,0,16.0,16.0
20.0,2.0,19.0,5.0,5860.0,6.0,2.0,2.0,1.0,0,15.0,15.0
23.0,1.0,19.0,5.0,5260.0,6.0,2.0,2.0,1.0,0,0.0,1.0
64.0,1.0,22.0,1.0,800.0,13.0,1.0,2.0,1.0,0,4.0,4.0
34.0,1.0,22.0,1.0,1400.0,210.0,0.0,1.0,6.0,1,40.0,40.0
48.0,1.0,22.0,1.0,1305.0,240.0,1.0,2.0,6.0,1,50.0,50.0
55.0,1.0,22.0,1.0,1530.0,207.0,1.0,1.0,6.0,1,60.0,60.0
59.0,3.0,19.0,3.0,1555.0,6.0,0.0,1.0,1.0,0,40.0,40.0
77.0,1.0,21.0,1.0,4810.0,19.0,1.0,1.0,1.0,1,40.0,40.0
30.0,1.0,20.0,3.0,51.0,6.0,2.0,1.0,9.0,1,40.0,40.0
35.0,5.0,21.0,1.0,1760.0,233.0,0.0,1.0,6.0,1,40.0,40.0
28.0,1.0,19.0,5.0,8140.0,6.0,0.0,1.0,1.0,0,40.0,40.0
22.0,1.0,19.0,5.0,9142.0,6.0,12.0,1.0,6.0,0,20.0,20.0
47.0,1.0,19.0,1.0,5740.0,6.0,1.0,2.0,1.0,0,30.0,30.0
60.0,6.0,9.0,1.0,9130.0,303.0,0.0,1.0,8.0,1,40.0,40.0
38.0,1.0,23.0,5.0,2310.0,212.0,2.0,1.0,1.0,0,33.0,33.0
64.0,2.0,19.0,1.0,230.0,6.0,1.0,2.0,1.0,0,30.0,30.0
23.0,3.0,21.0,5.0,2310.0,6.0,2.0,2.0,6.0,0,40.0,40.0
45.0,1.0,16.0,1.0,5120.0,6.0,0.0,2.0,1.0,0,46.0,46.0
59.0,4.0,14.0,5.0,3602.0,6.0,0.0,1.0,1.0,0,21.0,21.0
61.0,8.0,17.0,1.0,136.0,147.0,1.0,1.0,1.0,0,4.0,4.0
57.0,1.0,18.0,5.0,5740.0,17.0,0.0,2.0,1.0,0,40.0,40.0
40.0,2.0,22.0,1.0,2003.0,6.0,2.0,1.0,1.0,0,40.0,40.0
35.0,1.0,24.0,1.0,1021.0,210.0,5.0,1.0,6.0,1,40.0,40.0
38.0,7.0,14.0,1.0,4760.0,303.0,1.0,2.0,8.0,0,20.0,20.0
60.0,4.0,23.0,1.0,2100.0,9.0,1.0,2.0,1.0,1,40.0,40.0
50.0,3.0,20.0,1.0,3602.0,233.0,0.0,1.0,6.0,0,23.0,23.0
42.0,1.0,20.0,5.0,5860.0,217.0,0.0,2.0,6.0,0,20.0,20.0
40.0,1.0,21.0,1.0,52.0,1.0,0.0,1.0,1.0,1,55.0,55.0
76.0,6.0,19.0,1.0,6260.0,6.0,1.0,1.0,1.0,0,8.0,8.0
45.0,1.0,22.0,1.0,705.0,6.0,1.0,2.0,1.0,1,50.0,50.0
24.0,1.0,21.0,5.0,5000.0,20.0,12.0,2.0,9.0,0,40.0,40.0
39.0,3.0,19.0,1.0,4220.0,6.0,1.0,1.0,1.0,1,70.0,70.0
30.0,1.0,20.0,5.0,3421.0,6.0,0.0,2.0,1.0,0,8.0,8.0
59.0,1.0,1.0,1.0,8740.0,6.0,1.0,2.0,8.0,0,40.0,40.0
53.0,1.0,19.0,5.0,440.0,6.0,0.0,1.0,1.0,1,40.0,40.0
39.0,1.0,22.0,1.0,1021.0,210.0,1.0,2.0,6.0,1,40.0,40.0
27.0,2.0,21.0,1.0,3545.0,233.0,2.0,1.0,6.0,0,30.0,30.0
56.0,1.0,21.0,1.0,8990.0,303.0,12.0,1.0,8.0,1,40.0,40.0
28.0,1.0,19.0,5.0,4720.0,6.0,12.0,2.0,8.0,0,24.0,24.0
51.0,4.0,19.0,3.0,8740.0,48.0,16.0,1.0,2.0,0,40.0,40.0
25.0,1.0,15.0,5.0,7200.0,6.0,2.0,1.0,1.0,0,40.0,40.0
28.0,4.0,21.0,1.0,800.0,6.0,0.0,2.0,6.0,1,35.0,35.0
44.0,2.0,24.0,1.0,2205.0,24.0,1.0,2.0,1.0,1,40.0,40.0
62.0,1.0,22.0,3.0,350.0,233.0,0.0,2.0,6.0,1,40.0,40.0
59.0,1.0,21.0,1.0,1555.0,205.0,0.0,1.0,6.0,1,40.0,40.0
36.0,1.0,19.0,3.0,7800.0,6.0,0.0,2.0,2.0,0,36.0,36.0
42.0,1.0,19.0,5.0,7330.0,6.0,2.0,1.0,1.0,0,30.0,30.0
31.0,1.0,16.0,1.0,7700.0,48.0,1.0,1.0,2.0,0,40.0,40.0
59.0,1.0,22.0,1.0,136.0,19.0,0.0,1.0,1.0,1,40.0,40.0
34.0,7.0,16.0,1.0,7210.0,303.0,1.0,1.0,8.0,1,70.0,70.0
48.0,1.0,16.0,1.0,230.0,303.0,1.0,2.0,8.0,0,15.0,15.0
29.0,2.0,23.0,1.0,2100.0,303.0,12.0,1.0,8.0,1,50.0,50.0
56.0,1.0,21.0,1.0,110.0,6.0,1.0,1.0,6.0,0,40.0,40.0
58.0,1.0,18.0,1.0,440.0,233.0,0.0,1.0,6.0,1,40.0,40.0
20.0,3.0,16.0,5.0,4020.0,6.0,2.0,2.0,8.0,0,6.0,6.0
63.0,1.0,18.0,1.0,9620.0,25.0,0.0,1.0,1.0,0,40.0,40.0
47.0,1.0,19.0,5.0,9645.0,6.0,2.0,1.0,1.0,0,30.0,30.0
47.0,1.0,9.0,1.0,5610.0,303.0,0.0,1.0,8.0,0,40.0,40.0
32.0,1.0,1.0,5.0,4252.0,303.0,17.0,1.0,1.0,0,40.0,40.0
61.0,4.0,21.0,4.0,230.0,17.0,0.0,2.0,1.0,1,45.0,45.0
38.0,1.0,21.0,5.0,8830.0,29.0,0.0,1.0,1.0,1,40.0,40.0
79.0,1.0,18.0,1.0,8740.0,26.0,1.0,1.0,1.0,1,24.0,24.0
18.0,1.0,19.0,5.0,2350.0,6.0,2.0,2.0,6.0,0,30.0,30.0
50.0,1.0,16.0,5.0,9620.0,6.0,0.0,2.0,1.0,0,40.0,40.0
55.0,1.0,21.0,1.0,1021.0,6.0,1.0,1.0,1.0,1,45.0,45.0
47.0,1.0,19.0,1.0,440.0,27.0,1.0,1.0,1.0,1,45.0,45.0
71.0,7.0,22.0,3.0,4920.0,6.0,0.0,2.0,1.0,1,10.0,10.0
33.0,1.0,5.0,1.0,4251.0,303.0,1.0,1.0,1.0,0,20.0,20.0
60.0,1.0,17.0,3.0,4435.0,36.0,0.0,2.0,1.0,0,76.0,76.0
18.0,1.0,15.0,5.0,4030.0,6.0,2.0,2.0,1.0,0,30.0,30.0
27.0,2.0,16.0,5.0,3930.0,6.0,2.0,2.0,2.0,0,45.0,45.0
38.0,2.0,16.0,1.0,5400.0,6.0,1.0,2.0,1.0,0,40.0,40.0
20.0,3.0,19.0,5.0,9620.0,6.0,2.0,1.0,1.0,0,20.0,20.0
41.0,1.0,24.0,1.0,2850.0,36.0,0.0,2.0,9.0,0,5.0,5.0
44.0,1.0,9.0,1.0,9620.0,303.0,1.0,2.0,1.0,0,40.0,40.0
40.0,1.0,22.0,5.0,1021.0,9.0,0.0,1.0,1.0,1,45.0,45.0
40.0,1.0,21.0,3.0,4621.0,20.0,0.0,1.0,1.0,0,50.0,50.0
40.0,6.0,20.0,1.0,6200.0,6.0,1.0,1.0,1.0,0,40.0,40.0
77.0,2.0,16.0,2.0,5740.0,6.0,0.0,2.0,1.0,1,36.0,36.0
22.0,1.0,21.0,5.0,710.0,13.0,0.0,2.0,6.0,1,40.0,40.0
21.0,1.0,16.0,5.0,4510.0,6.0,2.0,2.0,1.0,0,40.0,40.0
56.0,3.0,19.0,5.0,5820.0,301.0,0.0,2.0,1.0,0,40.0,40.0
27.0,1.0,22.0,1.0,2640.0,6.0,9.0,2.0,6.0,0,20.0,20.0
46.0,1.0,15.0,1.0,4510.0,303.0,1.0,2.0,1.0,0,40.0,40.0
20.0,1.0,19.0,5.0,4140.0,6.0,2.0,1.0,8.0,0,20.0,20.0
55.0,1.0,11.0,1.0,9620.0,303.0,0.0,2.0,1.0,0,24.0,24.0
70.0,1.0,19.0,2.0,2636.0,40.0,0.0,2.0,1.0,0,28.0,28.0
49.0,5.0,16.0,1.0,7340.0,247.0,0.0,1.0,6.0,1,40.0,40.0
18.0,4.0,16.0,5.0,5400.0,6.0,2.0,1.0,1.0,0,15.0,15.0
41.0,2.0,16.0,1.0,5940.0,303.0,1.0,2.0,1.0,0,40.0,40.0
42.0,1.0,8.0,1.0,6050.0,303.0,1.0,1.0,1.0,0,40.0,40.0
24.0,1.0,16.0,5.0,4000.0,217.0,2.0,1.0,6.0,0,30.0,30.0
26.0,4.0,21.0,5.0,1050.0,6.0,13.0,2.0,6.0,0,40.0,40.0
28.0,6.0,21.0,5.0,2600.0,6.0,12.0,1.0,1.0,1,30.0,30.0
41.0,1.0,16.0,1.0,3603.0,313.0,1.0,2.0,9.0,0,40.0,40.0
58.0,1.0,14.0,1.0,8225.0,6.0,1.0,1.0,1.0,0,48.0,48.0
57.0,1.0,16.0,2.0,440.0,6.0,0.0,2.0,1.0,1,40.0,40.0
60.0,4.0,16.0,1.0,7340.0,26.0,0.0,1.0,1.0,1,40.0,40.0
27.0,1.0,21.0,5.0,3255.0,6.0,11.0,2.0,8.0,1,40.0,40.0
66.0,4.0,21.0,4.0,5810.0,233.0,0.0,2.0,6.0,1,40.0,40.0
63.0,3.0,22.0,1.0,2310.0,6.0,1.0,2.0,1.0,1,34.0,34.0
70.0,8.0,21.0,2.0,4920.0,233.0,0.0,2.0,6.0,1,40.0,40.0
46.0,7.0,21.0,1.0,630.0,6.0,1.0,2.0,1.0,1,40.0,40.0
30.0,1.0,21.0,1.0,4710.0,6.0,1.0,2.0,6.0,1,45.0,45.0
26.0,3.0,16.0,5.0,440.0,41.0,2.0,2.0,3.0,0,40.0,40.0
34.0,1.0,22.0,1.0,3245.0,6.0,0.0,2.0,1.0,1,40.0,40.0
50.0,1.0,20.0,1.0,1106.0,138.0,0.0,1.0,1.0,1,40.0,40.0
37.0,3.0,16.0,1.0,3602.0,303.0,0.0,2.0,1.0,0,7.0,7.0
62.0,6.0,16.0,3.0,5120.0,301.0,0.0,2.0,1.0,0,20.0,20.0
50.0,6.0,22.0,1.0,4400.0,207.0,1.0,1.0,6.0,0,20.0,20.0
60.0,1.0,22.0,1.0,2850.0,36.0,0.0,1.0,1.0,1,45.0,45.0
34.0,1.0,21.0,5.0,2205.0,6.0,5.0,2.0,1.0,1,40.0,40.0
27.0,1.0,16.0,1.0,3930.0,6.0,9.0,1.0,1.0,0,40.0,40.0
51.0,1.0,21.0,1.0,2810.0,303.0,1.0,1.0,1.0,1,50.0,50.0
38.0,1.0,19.0,5.0,6230.0,6.0,13.0,1.0,8.0,0,40.0,40.0
36.0,1.0,16.0,4.0,4840.0,6.0,5.0,2.0,1.0,0,40.0,40.0
38.0,1.0,20.0,1.0,2440.0,233.0,1.0,2.0,6.0,0,30.0,30.0
18.0,1.0,18.0,5.0,4720.0,6.0,2.0,2.0,1.0,0,32.0,32.0
47.0,1.0,21.0,1.0,4700.0,6.0,0.0,1.0,1.0,1,39.0,39.0
66.0,1.0,21.0,1.0,120.0,6.0,0.0,2.0,1.0,1,40.0,40.0
69.0,6.0,22.0,1.0,9142.0,126.0,0.0,1.0,6.0,0,55.0,55.0
20.0,1.0,16.0,5.0,6050.0,6.0,0.0,1.0,1.0,0,40.0,40.0
30.0,3.0,19.0,1.0,7300.0,12.0,0.0,1.0,1.0,1,40.0,40.0
47.0,1.0,19.0,1.0,1305.0,233.0,1.0,2.0,6.0,0,25.0,25.0
42.0,1.0,11.0,1.0,6050.0,303.0,1.0,2.0,8.0,0,40.0,40.0
57.0,1.0,9.0,3.0,6050.0,303.0,11.0,1.0,1.0,0,50.0,50.0
46.0,2.0,20.0,3.0,5740.0,313.0,0.0,2.0,8.0,0,40.0,40.0
65.0,6.0,21.0,1.0,7640.0,6.0,1.0,2.0,1.0,0,35.0,35.0
